city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date,latitude,longitude,road_num,Distance
Braga,queuing traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Moderate,752,360,2019-12-12 09:26:43.688000,41.5518473,-8.4235593,1,0.4339203769894491
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,462,224,2019-12-12 09:26:43.688000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,263,2019-12-12 09:46:40.519000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,466,120,2019-12-12 10:06:40.898000,41.5517763,-8.4220317,1,0.38793462531996176
Braga,stationary traffic,,Avenida da Imaculada Conceição (N14) / Rua Sá de Miranda,Avenida da Liberdade (N101),,Jam,Major,117,174,2019-12-12 10:46:40.624000,41.5469765,-8.4220814,1,0.16411775647432203
Braga,slow traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Minor,409,157,2019-12-12 11:46:40.697000,41.5523261,-8.4235727,1,0.48288225105647803
Braga,slow traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Minor,409,127,2019-12-12 12:06:40.619000,41.5523261,-8.4235727,1,0.48288225105647803
Braga,stationary traffic,,Avenida João XXI (N103) / Avenida 31 de Janeiro,Largo das Ínfias (N101),,Jam,Major,55,49,2019-12-12 15:06:40.928000,41.5516113,-8.417262800000001,1,0.4957832539431104
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,274,169,2019-12-12 15:26:40.642000,41.5523234,-8.4235727,1,0.48260606921644994
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,462,154,2019-12-12 17:06:40.697000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,466,315,2019-12-12 17:26:40.699000,41.5517763,-8.4220317,1,0.38793462531996176
Braga,slow traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Minor,351,124,2019-12-12 17:26:40.699000,41.5488339,-8.421587800000001,1,0.06089861807460202
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,388,111,2019-12-12 17:26:40.699000,41.551095000000004,-8.4178569,1,0.4200699416322604
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,341,147,2019-12-12 17:46:40.954000,41.5517213,-8.4235271,1,0.42014982679532453
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,319,2019-12-12 18:06:40.815000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,300,2019-12-12 18:26:40.763000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,queuing traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Moderate,316,168,2019-12-12 18:26:40.763000,41.5516649,-8.4177697,1,0.47290047839253946
Braga,slow traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Minor,698,135,2019-12-12 18:46:40.701000,41.5488285,-8.4215838,1,0.06021547344630417
Braga,stationary traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Major,506,430,2019-12-12 18:46:40.701000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,462,126,2019-12-12 18:46:40.701000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,slow traffic,,Avenida Central (N101),Rua Conselheiro Lobato (N101),N101,Jam,Minor,675,137,2019-12-12 19:06:40.699000,41.5496265,-8.422053199999999,1,0.15716499197925882
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,466,347,2019-12-12 19:06:40.699000,41.5517763,-8.4220317,1,0.38793462531996176
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Major,317,204,2019-12-12 19:06:40.699000,41.549365,-8.4179146,1,0.3041279677562821
Braga,queuing traffic,,Avenida Central (N101),Rua Conselheiro Lobato (N101),N101,Jam,Moderate,965,328,2019-12-12 19:26:40.867000,41.5516985,-8.422703599999998,1,0.39229263265506753
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,255,2019-12-12 19:26:40.867000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,736,217,2019-12-12 19:46:40.581000,41.5516891,-8.4229088,1,0.39673426725808864
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,473,216,2019-12-12 19:46:40.581000,41.5517763,-8.4219459,1,0.38687516469257277
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,274,154,2019-12-12 20:26:40.570000,41.5523234,-8.4235727,1,0.48260606921644994
Braga,stationary traffic,,Rua do Fujacal,Rua do Fujacal,,Jam,Major,48,95,2019-12-12 22:26:40.678000,41.5441722,-8.420859599999998,1,0.463874422799308
Braga,stationary traffic,,Rua do Fujacal,Rua do Fujacal,,Jam,Major,48,95,2019-12-12 22:46:41.582000,41.5441722,-8.420859599999998,1,0.463874422799308
Braga,slow traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Minor,459,135,2019-12-13 08:26:40.982000,41.5496439,-8.417535,1,0.34550356035752594
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,169,2019-12-13 11:26:40.637000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,N14,Avenida da Liberdade (N101) / N309,,Jam,Major,216,379,2019-12-13 11:26:40.637000,41.5472473,-8.4179253,1,0.3054457778548336
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,327,133,2019-12-13 13:06:40.634000,41.5518473,-8.4235593,1,0.4339203769894491
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,274,129,2019-12-13 13:46:40.628000,41.5523234,-8.4235727,1,0.48260606921644994
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,410,167,2019-12-13 15:26:40.572000,41.551770899999994,-8.4226969,1,0.39982145714632794
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,473,141,2019-12-13 15:46:40.766000,41.5517763,-8.4219459,1,0.38687516469257277
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,473,139,2019-12-13 16:26:40.515000,41.5517763,-8.4219459,1,0.38687516469257277
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,341,170,2019-12-13 16:46:40.873000,41.5517213,-8.4235271,1,0.42014982679532453
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,210,2019-12-13 17:06:40.686000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,288,2019-12-13 17:06:40.686000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,235,2019-12-13 17:26:40.614000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,388,111,2019-12-13 17:26:40.614000,41.551095000000004,-8.4178569,1,0.4200699416322604
Braga,queuing traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Moderate,328,145,2019-12-13 17:26:40.614000,41.5516958,-8.4176289,1,0.4829199899191141
Braga,stationary traffic,,Rua de Santiago / Rua Dom Gualdim Pais,Largo Carlos Amarante / Rua de São Marcos,,Jam,Major,267,200,2019-12-13 17:46:40.597000,41.549063200000006,-8.4271038,1,0.48995568124841127
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,447,145,2019-12-13 17:46:40.597000,41.549627799999996,-8.4220545,1,0.15734074953994695
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,473,292,2019-12-13 17:46:40.597000,41.5517763,-8.4219459,1,0.38687516469257277
Braga,queuing traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Moderate,1103,334,2019-12-13 18:06:44.316000,41.5510427,-8.4229504,1,0.3314011207716402
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,231,2019-12-13 18:06:44.316000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,Rua 25 de Abril / Avenida da Liberdade (N101),Avenida da Imaculada Conceição (N14),,Jam,Major,169,125,2019-12-13 18:26:41.622000,41.545799,-8.4232508,1,0.32508114800214355
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,216,2019-12-13 18:26:41.622000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,119,124,2019-12-13 18:46:40.785000,41.5489828,-8.4215731,1,0.0760065098336701
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,253,2019-12-13 18:46:40.785000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,335,2019-12-13 19:06:40.702000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,304,2019-12-13 19:26:43.995000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,243,2019-12-13 19:46:41.361000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,274,133,2019-12-13 20:06:41.518000,41.5523234,-8.4235727,1,0.48260606921644994
Braga,stationary traffic,,Rua Monsenhor Airosa (N309),Rua Monsenhor Airosa (N309),,Jam,Major,511,389,2019-12-13 20:26:40.992000,41.544380100000005,-8.4202132,1,0.4484998621433327
Braga,stationary traffic,,Rua do Alcaide / Rua São Geraldo,Rua Dom Afonso Henriques,,Jam,Major,67,123,2019-12-13 21:06:40.631000,41.548505299999995,-8.426789999999999,1,0.4574428285716139
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,473,199,2019-12-14 11:26:44.758000,41.5517763,-8.4219459,1,0.38687516469257277
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,335,2019-12-14 11:46:40.965000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,Rua De Santa Margarida (Avenida Central),N101 (Avenida Central),,Jam,Major,270,178,2019-12-14 11:46:40.965000,41.5516408,-8.4183115,1,0.444086011464079
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,341,137,2019-12-14 12:26:40.933000,41.5517213,-8.4235271,1,0.42014982679532453
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,466,143,2019-12-14 16:26:40.705000,41.5517763,-8.4220317,1,0.38793462531996176
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,394,172,2019-12-14 16:46:40.760000,41.5517615,-8.4228874,1,0.40373358569691326
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,128,2019-12-14 17:26:40.496000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida João XXI (N103) / Rua Martins Sarmento,,Jam,Major,504,270,2019-12-16 08:26:40.666000,41.549365,-8.4179146,1,0.3041279677562821
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,462,163,2019-12-16 09:46:40.618000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,slow traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Minor,388,111,2019-12-16 10:06:45.528000,41.551095000000004,-8.4178569,1,0.4200699416322604
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,263,131,2019-12-16 10:26:40.638000,41.5504083,-8.419049099999999,1,0.2972838576780513
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,115,87,2019-12-16 11:26:40.605000,41.5489036,-8.4217126,1,0.07241742437584785
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,466,240,2019-12-16 12:26:41.546000,41.5517763,-8.4220317,1,0.38793462531996176
Braga,stationary traffic,,Rua do Raio,N101,,Jam,Major,115,59,2019-12-16 14:46:41.639000,41.5489036,-8.4217126,1,0.07241742437584785
Braga,slow traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Minor,463,191,2019-12-16 15:26:40.797000,41.5518473,-8.4235593,1,0.4339203769894491
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,274,118,2019-12-16 15:46:40.655000,41.5523234,-8.4235727,1,0.48260606921644994
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,144,2019-12-16 17:06:40.776000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,221,157,2019-12-16 17:06:40.776000,41.5489573,-8.418294099999999,1,0.25949650268348295
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,385,2019-12-16 17:06:40.776000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,stationary traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Major,462,262,2019-12-16 17:26:40.585000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,466,195,2019-12-16 17:26:40.585000,41.5517763,-8.4220317,1,0.38793462531996176
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,269,2019-12-16 17:46:40.882000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,queuing traffic,,Avenida Central (N101),N103 (N101),N101,Jam,Moderate,646,217,2019-12-16 18:06:40.662000,41.5512331,-8.4231019,1,0.3559052454030525
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,220,2019-12-16 18:06:40.662000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,263,134,2019-12-16 18:06:40.662000,41.5504083,-8.419049099999999,1,0.2972838576780513
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,410,164,2019-12-16 18:26:40.738000,41.551770899999994,-8.4226969,1,0.39982145714632794
Braga,queuing traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Moderate,1201,323,2019-12-16 18:26:40.738000,41.5517414,-8.4216764,1,0.3805242839526572
Braga,slow traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Minor,1145,136,2019-12-16 18:46:40.646000,41.5515496,-8.4232521,1,0.3931022169962955
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,466,302,2019-12-16 18:46:40.646000,41.5517763,-8.4220317,1,0.38793462531996176
Braga,slow traffic,,Avenida Central (N101),Rua Do Conselheiro Bento Miguel (N101),N101,Jam,Minor,659,157,2019-12-16 19:06:40.716000,41.551770899999994,-8.422694300000002,1,0.39975851599649526
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,265,2019-12-16 19:26:40.638000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,327,128,2019-12-17 09:06:40.785000,41.5518473,-8.4235593,1,0.4339203769894491
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,398,157,2019-12-17 11:06:40.873000,41.55176420000001,-8.422839100000001,1,0.40271936085882676
Braga,queuing traffic,,N103 (N101),N309 (N101),N101,Jam,Moderate,358,123,2019-12-17 11:06:40.873000,41.544938,-8.4193227,1,0.41154077783985704
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,208,2019-12-17 11:26:41.931000,41.5517763,-8.4220385,1,0.388024086992804
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,192,2019-12-17 11:46:40.548000,41.5517763,-8.4220385,1,0.388024086992804
Braga,queuing traffic,,N103 (N101),N309 (N101),N101,Jam,Moderate,358,112,2019-12-17 12:26:40.619000,41.544938,-8.4193227,1,0.41154077783985704
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,465,355,2019-12-17 15:26:40.761000,41.5517763,-8.4220385,1,0.388024086992804
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,465,355,2019-12-17 15:26:40.761000,41.5517763,-8.4220385,1,0.388024086992804
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,473,294,2019-12-17 15:46:40.580000,41.5517763,-8.4219459,1,0.38687516469257277
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,337,2019-12-17 16:26:40.672000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,queuing traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Moderate,506,353,2019-12-17 16:46:40.675000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,Rua Conselheiro Lobato (N101),Rua Do Raio Penha (N101),N101,Jam,Major,308,139,2019-12-17 16:46:40.675000,41.544938,-8.4193227,1,0.41154077783985704
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,465,194,2019-12-17 17:06:40.611000,41.5517763,-8.4220385,1,0.388024086992804
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,498,272,2019-12-17 17:06:40.611000,41.547452500000006,-8.4208234,1,0.10536698759575999
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,462,179,2019-12-17 17:26:40.726000,41.551557700000004,-8.4172319,1,0.4931756964663272
Braga,slow traffic,,Avenida Central (N101),N309 (N101),N101,Jam,Minor,829,173,2019-12-17 17:46:40.873000,41.548820500000005,-8.421579800000002,1,0.05926678505785181
Braga,slow traffic,,Avenida Central (N101),Rua Conselheiro Lobato (N101),N101,Jam,Minor,578,150,2019-12-17 18:06:40.702000,41.548827200000005,-8.4215825,1,0.06003995889657452
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,155,2019-12-17 18:06:40.702000,41.5517803,-8.4215449,1,0.3840945751356739
Braga,stationary traffic,,Avenida da Liberdade (N101) / Avenida João XXI (N309),Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho,,Jam,Major,221,291,2019-12-17 18:06:40.702000,41.5489573,-8.418294099999999,1,0.25949650268348295
Braga,queuing traffic,,Avenida 31 de Janeiro,Avenida da Liberdade (N101),,Jam,Moderate,388,205,2019-12-17 18:06:40.702000,41.551095000000004,-8.4178569,1,0.4200699416322604
Braga,slow traffic,,Avenida Central (N101),Avenida General Norton De Matos (N101),N101,Jam,Minor,506,206,2019-12-17 18:26:40.710000,41.5517803,-8.4215449,1,0.3840945751356739
